,sin(GLAT),cos(GLON),sin(GLON),log10(Energy_Flux100),log10(Unc_Energy_Flux100),log10(Signif_Avg),LP_index1000MeV,LP_beta,LP_SigCurv,log10(Variability_Index),CLASS1,1_RF,1_NN,2_RF,2_NN,3_RF,3_NN,4_RF,4_NN,5_RF,5_NN,6_RF,6_NN,7_RF,7_NN,8_RF,8_NN,9_RF,9_NN
4FGL J0152.6+0147,-0.8437797,-0.8859638,0.46375442,-11.098281,-12.264411,1.4104732,2.0323741,-0.0092059206217527,0.3843575119972229,1.7551512,bll,0.011962846151061548,0.010655262560095906,0.901994612106884,0.9098152538628633,0.05806028076006076,0.03764772165369564,4.7524969414914595e-05,0.0008082302284468732,0.02768646382599449,0.040281563603825045,0.0,5.8993396371072746e-05,0.00011687019448213478,0.00020308013081472829,0.0,6.852382611015753e-05,0.00013140199210210445,0.0004613707377771607
4FGL J0152.9-1109,-0.93016696,-0.97834486,0.20698148,-12.030631,-12.585523,0.7245247,0.4385963,0.281689703464508,0.7790224552154541,1.2147257,unas,0.009271441931098908,0.005204560175520354,0.26565324766102677,0.46210790353307546,0.6837636435386222,0.5125551007269166,0.0039844733665408616,0.000732326473319206,0.029115771251394234,0.017479116512034352,0.005233214786099002,0.0008429879022193193,0.000678656960088279,0.0005369968951791679,0.001717339710411816,0.0002754245629601128,0.0005822107947179242,0.00026558321877530463
4FGL J0153.0+7517,0.2231287,-0.60038185,0.79971343,-11.3200035,-12.331241,1.2057136,1.9686831,0.0180050432682037,0.4586179554462433,1.1191912,bll,0.005670186158747071,0.020867320817484592,0.8322582873255823,0.602312859307887,0.14037279168159025,0.3298626451798553,0.0006278720287519807,0.0018048259920926569,0.012557394652046838,0.01430794153080455,0.0,0.005516427869001562,0.004028506542175843,0.0012920407180726295,0.0,0.0026938946325648005,0.0044849616111058725,0.021342043952236878
4FGL J0153.3+5416,-0.1306814,-0.6687172,0.74351686,-11.738917,-12.431253,0.84293526,1.9116719,0.007193602155894,0.1009431332349777,1.1226006,unas,0.008878267153031003,0.009985652165873275,0.30550633873427263,0.27060798173012446,0.6551383234339075,0.6853456818554657,0.0014211832510577264,0.0012434428515235214,0.024228808314914613,0.016962889936545104,0.0035041320846522753,0.00824269866203863,0.00031257996896923667,0.0011865002903327392,0.0006895874350799528,0.002261341396730181,0.00032077962411488015,0.00416381111136636
4FGL J0153.3-1845,-0.95883113,-0.9950128,-0.09974706,-11.970058,-12.537651,0.63885146,2.2723718,0.0270126927644014,0.1888438314199447,1.1743977,unas,0.0010408035023153164,0.008334206874735404,0.1664073851797556,0.18478248427888846,0.6681381642421892,0.6586739033980937,0.0007907052783195611,0.0016902269272010008,0.1614810461940427,0.14326346128055267,0.0005541983462950257,0.001458256472828424,8.7361821016864e-05,0.0009892494484802243,0.0005447035854469931,0.000636862002171014,0.0009556318506187993,0.00017134931704911304
4FGL J0153.4+7114,0.15596752,-0.61461973,0.78882354,-11.526214,-12.333921,1.006566,2.0428572,-0.0252806302160024,0.5682284832000732,1.144222,rdg,0.02918578486014092,0.014153058175771937,0.5799514907066005,0.2718133991216677,0.3517323849015616,0.651989119617247,4.6615920221868175e-05,0.0016809231551046788,0.02771457577799174,0.015923684410543957,0.00797324038056442,0.01601920480558106,0.00017906333053792782,0.0017246654784124427,0.00011019195102288261,0.005133079234963589,0.003106652171358054,0.021562866000707677
4FGL J0153.5-5107,-0.8931294,0.19059075,-0.9816696,-11.785556,-12.3544,0.51265526,3.0717068,0.0213988162577152,0.1039899736642837,1.3921171,fsrq,0.0067547901662665605,0.004738766456980252,0.03901856728464339,0.012159031086572361,0.508340019413505,0.5464881350394962,0.0034000000000000002,0.005300085395178133,0.43663752459663846,0.4215204328641087,0.003801841908091908,0.006557158553236832,9.722222222222222e-05,0.0010020643672712531,0.0002731427930904654,0.002080384218736155,0.0016768916155419221,0.0001539420184201077
4FGL J0153.9+0823,-0.78130925,-0.8501245,0.52658176,-10.842972,-12.064161,1.6004797,1.8319664,0.0587882585823535,3.0703282356262207,1.7549586,bll,0.005426019476613823,0.00820500285032215,0.9551130243715912,0.9567202491956598,0.023524863095272255,0.013995526121273591,0.0,0.0005202055273319883,0.014057070138211156,0.01987171108092028,0.0,2.031928033403172e-05,2.185815846806559e-05,0.00028499342629065115,0.0,5.524103415392999e-05,0.0018571647598433314,0.0003267514837134375
4FGL J0154.3-0236,-0.876597,-0.92151254,0.38834864,-11.669453,-12.464931,0.9119834,2.1792448,-0.0341180972754955,0.8058964014053345,1.1875006,fsrq,0.03221850371631677,0.015007407704881709,0.5362632110991606,0.6106371341226331,0.37961050113502953,0.29089865677555804,0.00017000848549242103,0.0013196845791271757,0.051057394296132035,0.08002960332680825,0.0003178190137490022,0.0007209198654365578,4.976043455873972e-05,0.00044557606116128555,0.00026643125448904195,0.0003460599502449304,4.637056507191309e-05,0.0005949576141490248
4FGL J0154.5-6604,-0.76407206,0.39212132,-0.91991353,-11.132161,-12.210937,1.4652847,2.2731588,0.0868744850158691,2.933825731277466,2.988488,bcu,0.0,0.005507525147063386,0.062490511147845984,0.055032673424176275,0.3090447954144994,0.34087518680964707,0.006405167057076242,0.00637066954224086,0.6146384737489995,0.5892376852991956,0.00631578947368421,0.0014066739293743023,0.0010526315789473684,0.00036867168687214574,5.2631578947368424e-05,0.001029890758895031,0.0,0.0001710234025353201
4FGL J0154.6+0051,-0.8494014,-0.898719,0.43852496,-12.149538,-12.570193,0.54474014,-3.0389273,0.9697139263153076,1.727818489074707,1.0849469,unas,0.0031889780895462388,0.005896370391536451,0.25025103026151113,0.2733266912093198,0.6892228102363631,0.6902953774580848,0.007196793029622638,0.0025291384778446837,0.04225029778705398,0.014658838970603437,0.0023832790981879754,0.00695067218351718,0.0009055314430991344,0.0018936418049950105,0.004097029860178354,0.0026248426244140613,0.0005042501944374226,0.0018244268796846939
4FGL J0155.0+4433,-0.2899365,-0.7034883,0.71070683,-11.432219,-12.392705,1.2566005,1.8280658,0.2591197490692138,4.4779372215271,1.3244603,bll,0.0028062376889823005,0.014877918251533085,0.3199271961405096,0.37153985565977604,0.3778288429272704,0.4396515892933914,0.0,0.0027545459256945477,0.039185200192037674,0.06590981646579115,0.02823625231623372,0.013410870945078106,0.21366682768789477,0.07544478506462306,0.01380398850161696,0.010548197187832557,0.004545454545454546,0.00586242120628003
4FGL J0155.4-0625,-0.9011727,-0.95162827,0.30725172,-11.856188,-12.473852,0.60152483,2.4794962,0.1875180453062057,1.3290119171142578,1.1192524,bcu,0.005816715209772211,0.006014401842515344,0.11347739174940961,0.048959557327700715,0.6313528922212508,0.6767987211908921,0.00041187379464689456,0.0025301703727843893,0.2444330278828052,0.2601123787392197,0.0008156035740851011,0.002680709207465566,0.0018733490003122646,0.0016406744486421746,0.001819146567717996,0.0011865198347392682,0.0,7.686703604073385e-05
4FGL J0155.7+6642,0.08068456,-0.6325533,0.7745169,-11.491181,-11.959266,0.66897345,2.4152224,0.2536719441413879,2.152336597442627,1.2268498,unas,0.006730660547607428,0.004477712100362683,0.01646781350166493,0.01373379930156056,0.7746742701833202,0.8044434710939798,0.00048723003923380117,0.0026971429579680586,0.07316378313633205,0.06444458188220054,0.08659181506377385,0.08410758874348206,0.01237937696637158,0.007347475107702106,0.0245007508321626,0.01629438104778243,0.005004299729533459,0.0024538477649619253
4FGL J0156.1+1502,-0.70715994,-0.8220651,0.5693935,-12.0144415,-12.533412,0.6219524,1.0019931,0.1903554052114486,1.3639328479766846,1.0767385,bcu,0.00567030427410267,0.005517171344449103,0.28099567702363826,0.383528732686177,0.6344600349545234,0.5848413390484936,0.00076678003053656,0.0008482183307997654,0.06468413043230554,0.023093874891251046,0.0027818810479532333,0.001154207436973308,5.250766005482986e-05,0.0005006864064214313,0.010460942671010413,0.00031580109272120007,0.000127741905875143,0.0001999687627137082
4FGL J0156.3-2420,-0.96654093,-0.90093344,-0.43395722,-11.6271,-12.427333,1.1012125,1.5684257,0.1333721876144409,2.511429071426392,1.6086732,unas,0.0031522153789382396,0.005358587365651621,0.7353737008543693,0.7331046195970885,0.21233215360140129,0.2296764302351298,8.087636373187526e-05,0.0005099023891527338,0.04835286452816896,0.030198910999388713,3.459735225799096e-05,0.00024816187801959946,0.0006023800690667974,0.0005349930601200403,0.0,0.00016957615772256746,7.12118520657742e-05,0.00019881831772636092
4FGL J0156.5+3914,-0.3730966,-0.7248688,0.688887,-11.251971,-12.341527,1.2007766,2.4761064,0.0169126372784376,0.4526042342185974,1.9364393,fsrq,0.005600539811066127,0.019285414097028865,0.10147202597597332,0.0937029981016413,0.13540179283674728,0.3090225644472368,0.0055903133903133905,0.006009089613624355,0.7488584049089767,0.5693398750359474,0.0015384615384615385,0.001013947594138692,0.0,0.00035367144171688395,0.0015384615384615385,0.0008340892744031799,0.0,0.0004383503942626175
4FGL J0156.6-1758,-0.9532093,-0.9962113,-0.08696557,-11.832126,-12.518461,0.78497624,2.184875,0.0205545369535684,0.1286976486444473,1.0060023,bcu,0.03327278442184753,0.01465876940132784,0.3238133828092174,0.381348523912823,0.5245990739524027,0.4997803651470413,0.0002159555879465873,0.0016468807144356713,0.11602564319818702,0.09911246469592305,0.0014002115719942796,0.0009466782261361798,0.00024006512493354596,0.0014086854966855857,0.00035126130034733875,0.0006165268111548216,8.162203312362991e-05,0.0004811055944726245
4FGL J0156.8-4744,-0.9117901,0.095245734,-0.9954538,-11.461284,-12.480256,1.1747715,2.233312,-0.0145411556586623,0.3007661402225494,1.3627326,bll,0.012109187417358476,0.019607959381664444,0.5847594175789917,0.6931227959226436,0.2626536541529982,0.21285281648740365,3.5145822622103455e-05,0.0018815181070804814,0.11242705015145375,0.06587607619008531,0.002121212121212121,0.0012725071189811053,0.02222643202863916,0.0007836776073387039,0.0009090909090909091,0.001348696872683517,0.002758809817633347,0.003253952312119111
4FGL J0156.9-5301,-0.8778324,0.21137984,-0.977404,-11.243132,-12.267781,1.4058259,1.440934,0.0820284187793731,2.488766670227051,1.6756315,bll,0.0028128333975476006,0.0048759035851607254,0.9338120455443747,0.9364367631460329,0.0386619234177103,0.047511722500793344,0.0014374192472716605,0.00042874051253464845,0.019054746524429917,0.008825797793700768,0.0,0.00018610569822088827,8.923254445902528e-05,0.000558955495540214,0.002,0.00022299642197058607,0.0021317993242067905,0.0009530148460460419
4FGL J0156.9+4648,-0.25188187,-0.7001328,0.7140127,-11.836499,-12.484214,0.8773103,1.7858416,0.3393287658691406,2.701634645462036,0.9787143,bcu,0.005812378252492223,0.006771372084941019,0.2404377289761829,0.10140557643950081,0.6320496037314244,0.7991292531084909,0.000694182840998864,0.0017551569852380287,0.09794141609788541,0.0403209117112507,0.01912716418283832,0.023228259875737498,0.003274954607532948,0.02001355377610685,0.0003658100846665617,0.005826585817967894,0.0002967612259782464,0.001549330200766324
4FGL J0156.9-3235,-0.9649926,-0.5306172,-0.8476116,-12.192755,-12.649297,0.62746865,1.737924,-0.0069145709276199,0.0960209816694259,1.0347956,bcu,0.007812547956356438,0.00566862132581759,0.2508478822781032,0.4204649318688449,0.6808674814834667,0.5397359063705115,0.0031814602468693653,0.0007919397364065954,0.047331910441478935,0.030682916366052596,0.00515243269689694,0.0011910093889086265,6.688963210702341e-05,0.0005717724015960583,0.00012401064933694074,0.00045485511901280384,0.004615384615384615,0.0004380474228492707
4FGL J0157.7-4614,-0.91928506,0.049665526,-0.9987659,-11.3665495,-12.239007,1.2759213,2.347398,0.2021729350090026,3.5003793239593506,2.2002344,fsrq,0.0016904761904761904,0.005295806885867589,0.03852777777777778,0.03453653120910463,0.3049211242871638,0.40186968670038237,0.005029265873015874,0.00455621086377394,0.6348313558715664,0.5486372731407443,0.0016666666666666668,0.0024903302544040215,0.01,0.0012193610319406697,0.0033333333333333335,0.0013280651704664758,0.0,6.673474331597045e-05
4FGL J0158.2+2515,-0.5762175,-0.78247076,0.62268734,-12.071262,-12.558748,0.6579048,0.7705608,0.1459070444107055,0.6975077986717224,0.65179425,bll,0.01865421928073237,0.007644983752265107,0.3328934358259605,0.3280176008083388,0.6052726051904317,0.6398338851593203,0.0010017482058528036,0.0010701284062908931,0.03528109932094142,0.016356365433717997,0.0021688748133285845,0.0035695538213494776,0.0018162006982052079,0.0010581109098407517,0.0006278357618797689,0.0008718764317211375,0.0022839809026676643,0.0015774952771556137
4FGL J0158.4+1230,-0.7332614,-0.8423341,0.53895575,-11.551833,-12.232539,0.6748234,4.8725405,0.7939521074295044,3.377851963043213,1.3402859,unas,0.0241321433989899,0.01657328919051443,0.010912124847522619,0.004381217986115992,0.437225315904527,0.3389419122950714,0.07228302748256306,0.029955725437716213,0.3872114809017946,0.5443610691163301,0.0347003510138929,0.027112472514951205,0.004117530868187839,0.005033128543861106,0.02941189322493371,0.029719808301817342,6.132357588531342e-06,0.00392137661362214
4FGL J0158.5-5005,-0.8965029,0.14328066,-0.9896821,-11.401916,-12.420076,1.1579872,2.233972,0.1027792245149612,1.380607843399048,2.401557,bcu,0.005745191377375285,0.0047753244744824196,0.15096214505603764,0.06553562482480604,0.49489668365211,0.5154259012414151,0.00935897435897436,0.004325086404156861,0.3229258944443917,0.4069950466607147,0.009333333333333334,0.0013591941343089324,0.006777777777777779,0.0005671168361137338,0.0,0.0009071868026131136,0.0,0.00010951862138934764
4FGL J0158.5+0549,-0.80140936,-0.8799892,0.4749937,-12.005438,-12.524827,0.6342849,1.716266,0.061877503991127,0.0,1.343781,unas,0.023924944777720083,0.006171141684231499,0.264002817578234,0.39552796367274545,0.5885160873803441,0.5514773522244745,0.0008305383687993825,0.0008821018438692288,0.11770629461739318,0.044232760726072226,0.003439049049822995,0.0007750898352875836,5.768672855094766e-05,0.0005149043335152888,0.0003878539715135337,0.0002662026380690599,0.0011347275276217543,0.00015248304173501873
4FGL J0158.5-3932,-0.94739544,-0.19367874,-0.98106503,-11.160992,-12.268492,1.4458061,2.0083818,0.0567999109625816,2.120869398117065,1.7744287,bll,0.009521542243363334,0.011304512781988301,0.8710042526814832,0.8645363385891366,0.09427525055904667,0.07716626703285387,8.680555555555556e-06,0.0011165324557538964,0.023773526817274595,0.043649821865428415,0.0,0.00024207889067253056,6.41025641025641e-05,0.0006526782175992333,0.0,0.000249965988229018,0.0013526445791740066,0.0010818041783381138
4FGL J0158.8+0101,-0.84351206,-0.9105122,0.41348216,-11.47371,-12.36297,0.99466896,2.452967,-0.0172690022736787,0.3761431574821472,0.73955995,fsrq,0.1027751413170984,0.06991184774638406,0.36017176790816513,0.44166939016335566,0.3545062327078913,0.3043892255067957,0.0003110403924883563,0.004138139905193432,0.1774693163595777,0.17193768655261407,0.00024159859340969198,0.0013460489577995782,0.0019971543351068235,0.0015780798537197772,0.00022005607857032347,0.002122016037026277,0.0023076923076923075,0.0029075652771113317
4FGL J0159.0-4255,-0.9340873,-0.0641168,-0.9979424,-12.301573,-12.93633,0.6608402,0.84092927,0.9998372793197632,2.8258986473083496,1.0927176,unas,0.00032433419988358425,0.005083368313796749,0.2532830861867286,0.07415287038842741,0.6494833704360339,0.7767261422132931,0.00035553933368610933,0.0028843235607386546,0.02364033883498408,0.08158495446794976,0.027189672307892737,0.024274387168417563,0.039799011275754824,0.02852593723187436,0.005212779232070938,0.006313769382258422,0.0007118681929652713,0.00045424727324390674
4FGL J0159.0+3313,-0.46258342,-0.75310063,0.65790534,-11.660351,-12.454071,0.9462659,1.9056454,0.0205420814454555,0.3624804019927978,1.3983796,unas,0.012208506077843502,0.008785441716393425,0.4193139800807652,0.6146793121761143,0.5163427753270236,0.33760665826443603,0.0002112081140038882,0.0008549795756519711,0.05112173366902905,0.03640582459397572,0.00044751173395326876,0.0005884392690227561,8.96823814146287e-05,0.0004237167549247057,0.0001472350448562106,0.0002532626100244734,0.00011736757111080022,0.0004023650394567097
4FGL J0159.3-4523,-0.9224596,0.015203379,-0.9998844,-11.811055,-12.336779,0.55754554,2.7446406,-0.0518156252801418,0.6383509039878845,1.512136,bcu,0.004651176436073462,0.004449543028313463,0.04032593610077828,0.019269732829440514,0.5535209672726835,0.5805495164760293,3.4916539770908704e-05,0.004002568958673184,0.3651967819493241,0.3840100164874058,0.0080087338100496,0.0047162802782627624,0.028014398596176042,0.0012880556828918826,0.00022009874183787225,0.0015272837000823278,2.6990553306342778e-05,0.00018700255890087526
4FGL J0159.5+1046,-0.7507429,-0.8548687,0.51884437,-10.967522,-12.1014,1.4852153,1.8517032,0.0481958128511905,2.0265414714813232,1.6381446,bll,0.017956229765113664,0.009868421082148714,0.9474867203058929,0.9461016624503991,0.024993110758001837,0.02311912591796398,7.396783740523683e-05,0.0005547156712401534,0.008318163688414294,0.018463427474528844,0.0,9.363262577333601e-05,0.0,0.00034702711747638677,6.153846153846154e-05,5.072746301200473e-05,0.001110269183633642,0.0014012601974574125
4FGL J0159.7-2740,-0.9651617,-0.7779082,-0.628378,-11.342018,-12.421381,1.2762595,2.0050192,0.0450331531465053,1.2273365259170532,1.3034137,bll,0.03155072367445642,0.012672557546318457,0.7916701908032294,0.8556671731155753,0.15319373853869983,0.09323255175503553,0.0002398178894898065,0.0010099043268583885,0.021978943463984504,0.034522428257828607,0.0,0.00030048870525213194,0.00012436193129156155,0.0007468602388160233,0.0,0.00020712623125786604,0.001242223698848444,0.0016409098230574886
