,sin(GLAT),cos(GLON),sin(GLON),log10(Energy_Flux100),log10(Unc_Energy_Flux100),log10(Signif_Avg),LP_index1000MeV,LP_beta,LP_SigCurv,log10(Variability_Index),CLASS1,1_RF,1_NN,2_RF,2_NN,3_RF,3_NN,4_RF,4_NN,5_RF,5_NN
4FGL J1103.0+1157,0.8696879,-0.52325517,-0.8521761,-10.907427,-12.223846,1.5673636,2.428809,0.1140684410929679,4.322336673736572,2.7555737,fsrq,0.01247289101875568,0.03652892709668186,0.002857142857142857,0.00029022995638850136,0.0,0.000349498489258878,0.9846699661241015,0.961035261046543,0.0,0.001796083411127892
4FGL J1103.6-2329,0.5457677,0.055720076,-0.9984464,-11.242167,-12.240015,1.2864747,1.5508391,0.0357822403311729,1.0155658721923828,1.1578256,bll,0.9942734490017203,0.9680254204088291,8.978436954437928e-06,0.0005668356327678397,0.0023320753237810283,0.023058258127275036,0.003385497237544145,0.007827085128069658,0.0,0.0005224007030583056
4FGL J1103.9-5357,0.0982479,0.29950652,-0.95409423,-10.46379,-11.870112,1.8298932,1.945788,0.1205567568540573,7.573068141937256,2.869371,bll,0.7813978255192049,0.7475202946385404,0.0032047462633361342,0.0019883907161053313,0.004210526315789474,0.002693820372008611,0.21013427032272197,0.24516250701684142,0.0010526315789473684,0.002634987256504409
4FGL J1104.0+2611,0.9137502,-0.87442845,-0.48515454,-11.764061,-12.526653,0.924366,1.7434187,0.0638846606016159,0.6241881251335144,1.0265924,bcu,0.9501152905331816,0.958226810381821,0.0003675004293809259,0.001019141602868511,0.001334642096213269,0.009933945390845314,0.04663303156067397,0.02917083192965734,0.0015495353805504604,0.0016492706948078432
4FGL J1104.0+0020,0.796747,-0.26580712,-0.9640262,-11.781299,-12.391884,0.6694191,2.1060922,0.1586973071098327,0.9362497925758362,1.0335475,bll,0.43453157814110516,0.5743416067062438,0.00883116883116883,0.00798488178937244,0.007533446712018141,0.010585096126050133,0.5013144949342158,0.3708055276397513,0.04778931138149205,0.03628288773858245
4FGL J1104.4+0730,0.8475709,-0.41116723,-0.91155994,-11.284739,-12.344576,1.2141585,2.1135533,0.0422281399369239,1.034644603729248,1.5707834,bll,0.9765696148905926,0.9117634884456484,7.914292748899326e-06,0.0006078252752850441,1.1068068622025456e-05,0.005653817299161927,0.023411402748036398,0.08003582490579696,0.0,0.0019390440741076291
4FGL J1104.4+3812,0.906571,-0.99999577,0.0029162446,-9.379753,-11.324034,2.536267,1.7254586,0.0204084273427724,4.552602767944336,3.2089965,bll,0.6483333333333333,0.9577455300808769,0.0016666666666666668,0.0002844929060724464,0.16333333333333333,0.013645808843477068,0.09666666666666668,0.028038665726968715,0.09000000000000001,0.00028550244260480863
4FGL J1104.9-6037,-0.007177296,0.3458671,-0.9382835,-10.512568,-11.452255,1.4384233,1.8619775,0.4123631715774536,9.801854133605955,0.8387356,psr,0.0011764705882352942,0.0028180403520133204,0.019411764705882354,0.3612923066432937,0.011764705882352941,0.040418730419303106,0.0,0.0026986723703557483,0.9676470588235294,0.5927722502150339
4FGL J1104.9+5748,0.80977273,-0.8380878,0.5455353,-11.73808,-12.509406,0.8335774,2.6918344,-0.0195741932839155,0.2493802160024643,1.3894795,bcu,0.2328991338251098,0.1809999929259502,0.0,0.0011002844899151319,0.0,0.0029089737592367703,0.725615486057931,0.8032783386308407,0.04148538011695908,0.01171241019405724
4FGL J1105.1-2600,0.51550615,0.08628214,-0.9962707,-11.84653,-12.532998,0.9467472,1.2922661,0.5280616879463196,3.4756829738616943,0.96331763,unas,0.3842035352424185,0.3145163528108053,0.13195032024505704,0.3573775238378166,0.009861836586961815,0.03341001680877271,0.3324560269155285,0.1242405853356201,0.1415282810100342,0.170455521206985
4FGL J1105.3-0626,0.7401358,-0.1450798,-0.98941994,-11.983708,-12.496653,0.7122592,-4.8536897,0.9539582133293152,1.9256430864334104,0.98611325,unas,0.8661019994069302,0.8871030934249081,0.004054810940394464,0.004047924411716075,0.050836382947642755,0.08956514805315226,0.06707687209482081,0.016169857412872572,0.01192993461021198,0.003113976697351041
4FGL J1105.4-6108,-0.0150499875,0.35020325,-0.93667376,-10.629524,-11.413564,1.2343422,2.267184,0.2993247509002685,6.40938663482666,0.9573993,psr,0.007368421052631578,0.006670609134485511,0.1978947368421053,0.28694417118339777,0.17368421052631583,0.04609500058369581,0.005263157894736842,0.010180474557719688,0.6157894736842104,0.6501097445407011
4FGL J1105.7+6037,0.7883486,-0.8060623,0.59183073,-11.999605,-12.636812,0.652397,2.2628949,0.1654050052165985,0.9946961998939514,1.2886631,fsrq,0.585474172003281,0.3698094552226228,0.025714285714285717,0.004834775702525171,0.0003292959558296981,0.004936327281879763,0.37299425982121825,0.5932691659225053,0.015487986505385172,0.027150275870467047
4FGL J1105.8+3944,0.9044911,-0.99782443,0.06592748,-11.84403,-12.46093,0.81271416,2.3111908,-0.030551727861166,0.4235837459564209,1.2562133,bll,0.7541735736301776,0.7650673962699645,0.0,0.0016881886388108228,0.0015511237733459955,0.00587111748658689,0.23807934714987505,0.21869486280104697,0.006195955446601443,0.008678434803590844
4FGL J1105.8-0731,0.7306212,-0.12627228,-0.99199563,-11.566528,-12.405295,0.9824147,2.277989,-0.0265344064682722,0.5802901387214661,0.88963306,bcu,0.8590680008720875,0.8425759879269454,0.0007157910448374926,0.002711221705784401,0.0023553265998082235,0.04353330703656386,0.1337864072378281,0.09850295867697302,0.004074474245438723,0.012676524653733373
4FGL J1106.0+2813,0.9182962,-0.91297024,-0.4080262,-11.084878,-12.258769,1.4552745,2.3083918,0.0868849083781242,2.9990594387054443,2.1891472,fsrq,0.050873680984959174,0.20019061503937655,0.0,0.0006360014709164577,0.0,0.0016312956298833335,0.9477929856817074,0.7943225624509209,0.0013333333333333333,0.0032195254089027532
4FGL J1106.2+7303,0.66875565,-0.6812042,0.73209345,-11.661284,-12.309037,0.6976662,2.8673983,-0.0571216009557247,0.7268700003623962,1.4022697,unas,0.16811713627503105,0.06137506688852517,0.0,0.0008121905772889449,0.00035087719298245617,0.0015913429580924172,0.7393390040758462,0.925699037357203,0.09219298245614035,0.0105223622188901
4FGL J1106.2-1048,0.6982605,-0.07836547,-0.9969247,-11.609566,-12.40042,0.89818376,2.2040188,-0.0193422064185142,0.3330987095832824,1.2836483,bcu,0.9080484131606281,0.8639007241399167,2.6858463976978324e-05,0.0010971448276729371,6.275912886073237e-05,0.0072186756181966735,0.09144029928610654,0.12350774200895497,0.00042166996042758024,0.004275713405258696
4FGL J1106.4+0859,0.85973436,-0.4356295,-0.9001261,-11.526931,-12.355246,0.80229175,3.1980405,0.0456945225596427,0.3960767984390259,1.1983249,unas,0.18233640149615557,0.028252850154660055,0.0003801169590643275,0.0013943983621625571,0.0007017543859649123,0.002751025158417743,0.7796015756718301,0.9495392580884533,0.03698015148698524,0.018062468236306098
4FGL J1106.5-3646,0.3665098,0.18334933,-0.98304784,-11.226811,-12.231272,1.3001661,2.039246,0.0678854510188102,2.112334489822388,1.4715115,bll,0.9580264938556506,0.9303165203612995,0.0014284056486373663,0.0011661487956914052,6.330243082924146e-05,0.009684025742342927,0.04048179806488278,0.05628621988082002,0.0,0.002547085219845815
4FGL J1106.7+3623,0.91349447,-0.99792516,-0.0643848,-11.488949,-12.354051,0.9984769,2.5061839,0.0921750962734222,1.233592510223389,1.8939298,unas,0.02849676321196754,0.045961372010426355,0.0,0.00038376496145077146,0.0,0.00046010562157042316,0.9714942399369302,0.9500506130581714,8.99685110211426e-06,0.0031441443483810065
4FGL J1106.7-1742,0.622196,0.008521942,-0.9999637,-11.503306,-12.416797,1.2053382,1.6264453,0.4325432479381561,5.189330101013184,1.0927347,unas,0.06132615076536435,0.0690627187381515,0.8790065441381231,0.6957738238531612,0.0,0.02827820559235389,0.007434640100689701,0.02735387378135905,0.05223266499582292,0.17953137803497451
4FGL J1107.0-4449,0.24538594,0.24477929,-0.9695788,-10.905638,-12.137929,1.409348,2.977386,0.2861497104167938,7.054059505462647,2.1326103,fsrq,0.09425388471177946,0.019132167080989443,0.05578947368421053,0.022825039551841255,0.002105263157894737,0.0035133876149250364,0.7489040100250627,0.8826150063541395,0.09894736842105264,0.07191439939810483
4FGL J1107.6+0222,0.81839633,-0.28589323,-0.9582615,-11.2428055,-12.294205,1.2606508,1.9098746,0.0341819748282432,0.8771994113922119,0.8058917,bll,0.963077127125005,0.8683219921780592,0.002735970679780542,0.0020088295894216224,0.014670013888601398,0.10824641391478283,0.019479009518734523,0.018137651809052094,3.787878787878788e-05,0.0032851125086841115
4FGL J1107.7-3042,0.4552246,0.13849045,-0.9903638,-11.693638,-12.393184,0.74505466,2.4396436,0.0136307710781693,0.1886595040559768,1.0280972,fsrq,0.5370438420207977,0.5589035189442332,0.0,0.004181734270281906,2.4198427102238353e-05,0.014125407689353033,0.43450411500035513,0.39050247845447733,0.028427844551745057,0.03228686064165448
4FGL J1107.8+1501,0.8914562,-0.5829479,-0.81250954,-11.282344,-12.245491,1.3584197,1.5148664,0.1296453326940536,3.202942132949829,1.0313228,bll,0.9497059703350218,0.9213901277531451,0.021888717687755074,0.004135981230591343,0.0031356061466083704,0.05365351221316941,0.023650272632234078,0.016958535007423912,0.0016194331983805667,0.003861843795670166
4FGL J1108.7-1844,0.61305326,0.02886706,-0.99958324,-11.667601,-12.32678,0.80537075,2.0798428,0.0454215183854103,0.4643967747688293,1.0541548,bcu,0.8647050253266689,0.8347108396420991,0.0014922779594584948,0.0023529516076808547,0.010900687621648128,0.010407316090855117,0.12088044369102939,0.14355026508734675,0.0020215654011950563,0.008978627572018238
4FGL J1109.1-4853,0.18414374,0.2780739,-0.96055967,-11.79985,-12.416421,0.8701534,1.5755367,0.5500177145004272,2.941899299621582,1.3497432,unas,0.5725779385091316,0.37217611873117673,0.039166109718741314,0.11107790806325638,0.005228148419689733,0.011889891120845942,0.27994445677333396,0.372751583015146,0.10308334657910351,0.13210449906957503
4FGL J1109.3+2411,0.9194973,-0.8242801,-0.5661822,-11.412667,-12.381722,1.2041118,1.7790302,0.0348301529884338,0.7800622582435608,0.92407465,bll,0.9651410017566726,0.9401334101841549,0.002108462645976644,0.0010490427324063225,0.0046518891375892935,0.04197802308161635,0.027046014880814193,0.015515825122557695,0.0010526315789473684,0.001323698879264797
4FGL J1109.4-6115e,-0.013536634,0.3581176,-0.9336765,-10.071042,-11.286643,1.3588529,1.6151918,0.0686862468719482,4.189614295959473,0.87574136,unas,0.06561403508771935,0.5746191008733902,0.01508771929824562,0.036481823283431344,0.8698245614035092,0.3518861497733534,0.003508771929824561,0.01663726253160174,0.04596491228070178,0.020375663538223475
4FGL J1109.6+3735,0.9149477,-0.9999658,-0.008274549,-11.67036,-12.452662,1.0176058,1.2067866,0.1445360779762268,1.5145363807678225,1.4690759,bll,0.9470869870156777,0.9791355953269092,4.0989809368997974e-05,0.0004234905938158774,0.0045039670528716404,0.0039190872684670384,0.04825911041632078,0.015989270419617823,0.00010894570576065086,0.0005325563911902595
4FGL J1109.7-4814,0.19515444,0.27545157,-0.961315,-11.504673,-12.201855,0.73677284,2.6234586,0.0936599671840667,1.1612170934677124,1.4579042,bcu,0.049687669001663166,0.06188496246121262,0.00035087719298245617,0.0012067075773754049,0.00035087719298245617,0.001225845076612863,0.9401413849852855,0.9243570611634628,0.009469191627086366,0.011325423721336285
4FGL J1109.8+4406,0.89466435,-0.9724497,0.23311268,-11.587965,-12.49029,0.90336305,3.1101034,0.0941204950213432,1.039742946624756,0.94669116,unas,0.2751688800793873,0.07281675306200343,0.0007017543859649123,0.008083884242930139,0.0,0.019396977051380368,0.6547482165838393,0.8032503239531937,0.06938114895080844,0.09645206169049216
4FGL J1110.2+7135,0.68680346,-0.6900499,0.7237618,-11.5454645,-12.4538355,1.2745981,1.4422252,0.1491003036499023,3.0620503425598145,1.2171149,bll,0.9778127227967329,0.9650735792883175,0.0012284247032146192,0.0018500413087169326,4.05514916932457e-05,0.013926985526140656,0.02084671878637975,0.01756292946952285,7.158222197926024e-05,0.0015864644073019733
4FGL J1110.3-6501,-0.073410265,0.3829937,-0.92375094,-11.317995,-11.984441,0.68282,2.504845,0.0870231091976165,1.1047083139419556,0.8851699,unas,0.3044037488139656,0.286487647420972,0.01831578947368422,0.014218566843712931,0.1164912280701754,0.026810844693238946,0.3350874792562099,0.5382324645012072,0.22570175438596488,0.13425047654086905
4FGL J1110.4-8023,-0.31531623,0.47920415,-0.8777035,-12.046295,-12.6176405,0.77847415,-1.565755,0.7678046226501465,3.129344701766968,1.1896868,unas,0.7165194546893423,0.9098858931943439,0.00951232247284879,0.008038334118569983,0.0016036775630129988,0.02430069643776778,0.2455489650883225,0.04998724864428648,0.0268155801864733,0.007787827605031971
4FGL J1110.5-1836,0.61759865,0.035597444,-0.9993662,-11.379647,-12.228252,1.2209473,1.5097964,0.1373089104890823,2.5620391368865967,1.626352,bll,0.9790992489598691,0.9747078557954519,0.002226066897347174,0.0006739969020486745,0.00012165767821671286,0.004294087213567311,0.017427295470415036,0.01965921352424,0.0011257309941520468,0.000664846564692025
4FGL J1111.0+3542,0.9206286,-0.99652815,-0.08325641,-11.856167,-12.567007,0.8485299,1.0126767,0.2796051502227783,1.558669090270996,0.9597498,bll,0.8990232876756404,0.9411493031981104,0.0017647984810042813,0.002899029632914932,0.0072625593014823695,0.01469870244525591,0.06846062614535188,0.03843791841000788,0.023488728396520872,0.0028150463137109455
4FGL J1111.4+0137,0.8191815,-0.25086978,-0.96802086,-11.769904,-12.348807,0.6475834,2.4777288,0.0035265195183455,0.0018386089941486,0.8713241,unas,0.5101164013602525,0.5240915697210186,0.00035087719298245617,0.005493598994888335,0.011208576998050685,0.019877286524171714,0.47151344783538596,0.40138184809920613,0.0068106966133281936,0.04915569666071531
4FGL J1111.4-4624,0.2258349,0.26766282,-0.96351266,-11.743751,-12.2723875,0.66599303,2.6562304,0.3848649561405182,2.32499098777771,1.0921929,bcu,0.09221562720691659,0.06941588035467754,0.02142690058479533,0.04374951691072122,0.003859649122807017,0.00948228605963265,0.8203567577027261,0.7085715457137441,0.06214106538275517,0.1687807709612245
4FGL J1111.5+3455,0.9224892,-0.99319553,-0.11645876,-11.937388,-12.466152,0.6608749,1.8194274,-0.0026852642185986,0.0883087292313575,1.1077566,bll,0.8153612312773539,0.9408645501226374,7.307270734380709e-06,0.0010052609369778037,0.017231528405245965,0.0058111672982242716,0.1673036888349328,0.050288608826173836,9.624421173299421e-05,0.002030412815986888
4FGL J1111.8-6039,-0.0019185827,0.358808,-0.93341136,-10.228609,-11.47481,1.7015016,1.4507875,0.3229918479919433,14.64144229888916,1.1250359,psr,0.0034782608695652175,0.009663581210358643,0.0636024844720497,0.546712922782747,0.04869565217391306,0.09780442481230513,0.0,0.003017067055995976,0.884223602484472,0.34280200413859335
4FGL J1111.8+4858,0.8738967,-0.92428046,0.3817141,-12.108859,-12.6713505,0.74013466,1.1197429,0.1246305406093597,0.8721421360969543,1.3340813,bcu,0.9526824738539881,0.9767917469763563,5.2648239782742705e-06,0.0005802684523119397,0.01025647308107012,0.004468703292654034,0.03613042682729535,0.01754249202184789,0.0009253614136683708,0.000616789256829732
4FGL J1112.0+2607,0.92588145,-0.8675081,-0.497423,-12.008974,-12.584274,0.6651977,1.8459353,0.070742055773735,0.513958752155304,0.98676884,bll,0.7834611611000011,0.8898680718508035,0.0,0.0023767269712882404,0.007184665576971898,0.008447325122747117,0.2092131232368519,0.09317727330918302,0.0001410500861752916,0.006130602745978176
4FGL J1112.1-6108,-0.009392677,0.36220032,-0.9321003,-10.650763,-11.373306,1.0861497,2.192061,0.2150685787200927,4.92704439163208,0.48393863,psr,0.06777777777777778,0.009116249644470319,0.20000000000000007,0.29482771402273206,0.24333333333333332,0.11645757615222435,0.022222222222222227,0.0070711408137842675,0.4666666666666667,0.572527319366789
4FGL J1112.2-6055,-0.005787022,0.3611347,-0.93251365,-10.643261,-11.341604,1.0488094,2.0714583,0.3074959218502044,5.922891616821289,0.6090616,unas,0.0017543859649122807,0.004054801959727372,0.07192982456140355,0.34722778656334946,0.05692982456140354,0.049671404847629594,0.002105263157894737,0.00427486188241161,0.8672807017543862,0.594771144746882
4FGL J1112.4+1751,0.90912676,-0.64450705,-0.76459837,-11.824173,-12.512776,0.9071571,2.002681,-0.0369701348245143,0.5849767327308655,0.9916768,bll,0.9368489466854077,0.9548274362122772,0.0,0.0007858633969134517,0.0012136486631618329,0.01456938493261902,0.05846778418421198,0.02814827692779015,0.0034696204672184697,0.001669038530400148
4FGL J1112.5+3448,0.92411536,-0.9928019,-0.119768046,-11.018047,-12.248655,1.2261074,2.6118925,0.1360628455877304,4.234134674072266,2.3063295,fsrq,0.016871585544354424,0.019750236295514784,0.0,0.0003210205798451267,0.0,0.00022298566984690492,0.9831284144556458,0.9771055347086892,0.0,0.0026002227461037887
4FGL J1113.6-1920,0.61347014,0.057323497,-0.9983556,-11.734626,-12.394272,0.69633335,2.055767,0.1275282800197601,0.9282233119010924,1.6042665,bcu,0.5491042380109162,0.45808447204113834,0.0023127295121487313,0.001893413398476002,0.005223230734946867,0.0021819242816898026,0.4364911237839107,0.5295181436455493,0.0068686779580774925,0.008322046633146677
4FGL J1113.8+1528,0.90278924,-0.57141626,-0.82066035,-11.589602,-12.424262,0.94757,2.3881197,-0.0292265750467777,0.6196467280387878,1.0339731,bll,0.8056120307161816,0.7571104061093575,0.0,0.0031493093496527073,0.0012698412698412698,0.02307267383476243,0.19087557848770664,0.20094626135996727,0.0022425495262704564,0.01572134934626
4FGL J1113.9+5523,0.8357144,-0.84978634,0.52712727,-11.535988,-12.538138,1.1750641,1.8864973,0.0703373700380325,1.4689438343048096,1.358313,bll,0.9434433108603374,0.9639351691521819,3.645072375081624e-05,0.0005914632853654631,0.00015565763059711475,0.006778651730300389,0.05629321647383477,0.02761185785719363,7.136431147988656e-05,0.0010828579749584911
4FGL J1114.2+0638,0.8584146,-0.3401433,-0.9403736,-12.197432,-12.574266,0.66478014,-4.203161,0.9954164624214172,2.126035213470459,0.95412296,gal,0.9316645222085652,0.9508223284567249,0.007500000000000001,0.002146969291609351,0.0064870329743342975,0.021844306252127597,0.04766079222207188,0.022054563349276534,0.0066876525950286736,0.0031318326502616906
4FGL J1114.5-0819,0.7371174,-0.06945401,-0.9975852,-11.247333,-12.245451,1.0976068,2.9595435,0.1425580382347107,2.407501459121704,1.533692,fsrq,0.05916614611936604,0.020734134096477487,0.00125,0.0018543255737677844,0.0,0.0016321965330065935,0.9370197305040106,0.9593094034132852,0.0025641233766233763,0.01646994038346282
